Source,Target,Weight,Type
1701,257,0.6876518086536718,undirected
1701,65,0.6904186219636554,undirected
257,822,0.6876518086536718,undirected
257,319,0.6876518086536718,undirected
257,58,0.6923036173073438,undirected
257,1166,0.6969554259610157,undirected
257,763,0.6876518086536718,undirected
257,1076,0.6923036173073438,undirected
257,1746,0.6876518086536718,undirected
65,1462,0.6876518086536718,undirected
65,822,0.6876518086536718,undirected
65,58,0.6876518086536718,undirected
65,56,0.6841214873742503,undirected
65,798,0.6841214873742503,undirected
65,240,0.6876518086536718,undirected
65,1717,0.6865856978708929,undirected
65,1392,0.6849895687320681,undirected
65,658,0.6876518086536718,undirected
65,1186,0.6849306803240331,undirected
65,1459,0.6842529517058152,undirected
65,1971,0.6842529517058152,undirected
65,1852,0.6849306803240331,undirected
65,1200,0.6861933805534349,undirected
65,537,0.6842529517058152,undirected
371,264,0.6897447467676687,undirected
371,2187,0.6897447467676687,undirected
371,597,0.6842529517058152,undirected
371,1971,0.6842529517058152,undirected
371,1852,0.6849306803240331,undirected
264,806,0.6897447467676687,undirected
264,1471,0.6861933805534349,undirected
264,365,0.6861933805534349,undirected
264,1676,0.6861933805534349,undirected
2187,2073,0.6841214873742503,undirected
1971,467,0.6841214873742503,undirected
1971,1643,0.6842529517058152,undirected
1971,1247,0.6842529517058152,undirected
1971,1291,0.6842529517058152,undirected
1971,1694,0.6841487412970743,undirected
1971,764,0.6842529517058152,undirected
1971,1186,0.6842529517058152,undirected
1971,1369,0.6842529517058152,undirected
1971,1459,0.6842529517058152,undirected
1971,1736,0.6842529517058152,undirected
1971,474,0.6842529517058152,undirected
1971,779,0.6897605408804344,undirected
1852,754,0.6849306803240331,undirected
1852,517,0.6849306803240331,undirected
1852,2058,0.6868613606480662,undirected
1852,336,0.6849306803240331,undirected
1852,320,0.6849306803240331,undirected
1852,1020,0.6849306803240331,undirected
1852,985,0.6849306803240331,undirected
1852,1643,0.6849306803240331,undirected
1852,886,0.6849306803240331,undirected
1852,1854,0.6849306803240331,undirected
1852,563,0.6849306803240331,undirected
1852,1822,0.6849306803240331,undirected
1852,1179,0.6849306803240331,undirected
1852,1836,0.6849306803240331,undirected
1852,802,0.6849306803240331,undirected
1852,965,0.6849306803240331,undirected
1852,63,0.6849306803240331,undirected
1852,1898,0.6849306803240331,undirected
1852,147,0.6868613606480662,undirected
1852,2084,0.6841487412970743,undirected
1852,741,0.6849306803240331,undirected
1852,514,0.6849306803240331,undirected
1852,1794,0.6868613606480662,undirected
1852,1674,0.6849306803240331,undirected
1852,1694,0.6849306803240331,undirected
1852,949,0.6849306803240331,undirected
1852,973,0.6849306803240331,undirected
1852,195,0.6849306803240331,undirected
1852,49,0.6849306803240331,undirected
1852,117,0.6849306803240331,undirected
1852,205,0.6849306803240331,undirected
1852,1057,0.6849306803240331,undirected
1852,1121,0.6891788971663089,undirected
1852,928,0.6849306803240331,undirected
1852,2022,0.6849306803240331,undirected
1852,533,0.6849306803240331,undirected
1852,1827,0.6849306803240331,undirected
1852,271,0.6849306803240331,undirected
1852,844,0.6849306803240331,undirected
1852,792,0.6849306803240331,undirected
1852,338,0.6849306803240331,undirected
1852,1575,0.6849306803240331,undirected
1852,1256,0.6849306803240331,undirected
1852,710,0.6849306803240331,undirected
1852,2114,0.6849306803240331,undirected
1852,377,0.6849306803240331,undirected
1852,862,0.6868613606480662,undirected
1852,2103,0.6849306803240331,undirected
1852,1775,0.6849306803240331,undirected
1852,1657,0.6849306803240331,undirected
1852,1655,0.6849306803240331,undirected
1852,1287,0.6849306803240331,undirected
1852,1656,0.6849306803240331,undirected
1852,745,0.6849306803240331,undirected
1852,1964,0.6849306803240331,undirected
1852,1736,0.6849306803240331,undirected
1852,655,0.6849306803240331,undirected
1852,567,0.6849306803240331,undirected
1852,896,0.6849306803240331,undirected
1852,1871,0.6849306803240331,undirected
1852,1992,0.6849306803240331,undirected
1852,930,0.6849306803240331,undirected
1852,1186,0.6887920409720993,undirected
1852,604,0.6849306803240331,undirected
1852,1495,0.6849306803240331,undirected
1852,399,0.6849306803240331,undirected
1852,1304,0.6849306803240331,undirected
1852,85,0.6849306803240331,undirected
1852,99,0.6842529517058152,undirected
1852,1479,0.6841487412970743,undirected
806,1080,0.6897447467676687,undirected
1471,1509,0.6861933805534349,undirected
1471,470,0.6861933805534349,undirected
365,1309,0.6849865389366389,undirected
365,1758,0.6849865389366389,undirected
365,557,0.6849865389366389,undirected
365,55,0.684289617751993,undirected
365,1925,0.6849865389366389,undirected
365,388,0.6859798084049582,undirected
365,1969,0.6849865389366389,undirected
1676,161,0.6893901016204855,undirected
1676,1509,0.6861933805534349,undirected
1676,2199,0.6861933805534349,undirected
1676,1229,0.6861933805534349,undirected
1676,537,0.6961439483529246,undirected
754,146,0.7779509681812142,undirected
754,1913,0.6993860775783676,undirected
754,425,0.7779509681812142,undirected
754,1836,0.6842529517058152,undirected
754,910,0.6975788213569933,undirected
754,324,0.6842529517058152,undirected
754,1887,0.6842529517058152,undirected
754,1898,0.6842529517058152,undirected
754,902,0.6842529517058152,undirected
754,362,0.6842529517058152,undirected
146,425,0.8729019363624284,undirected
1913,517,0.6842529517058152,undirected
1913,818,0.6842529517058152,undirected
1913,362,0.6842529517058152,undirected
1836,1092,0.6912169257449254,undirected
1836,12,0.6842529517058152,undirected
1836,2071,0.6842529517058152,undirected
1836,324,0.6842529517058152,undirected
1836,888,0.6849895687320681,undirected
1836,947,0.6849895687320681,undirected
1836,2209,0.6849895687320681,undirected
1836,1392,0.6849895687320681,undirected
1836,1753,0.6849895687320681,undirected
1836,1045,0.6842529517058152,undirected
1836,2068,0.6842529517058152,undirected
1836,1894,0.6842529517058152,undirected
1836,417,0.6842529517058152,undirected
1836,1527,0.6842529517058152,undirected
1836,1887,0.6842529517058152,undirected
1836,1898,0.6842529517058152,undirected
1836,902,0.6842529517058152,undirected
1836,607,0.813,undirected
1836,1966,0.6849895687320681,undirected
910,205,0.6975788213569933,undirected
324,336,0.6842529517058152,undirected
324,12,0.6842529517058152,undirected
324,2071,0.6842529517058152,undirected
324,13,0.6875761058247831,undirected
324,1677,0.6875761058247831,undirected
324,1600,0.6842529517058152,undirected
324,883,0.6842529517058152,undirected
324,488,0.6842529517058152,undirected
324,1987,0.6842529517058152,undirected
324,1045,0.6842529517058152,undirected
324,2068,0.6842529517058152,undirected
324,1894,0.6842529517058152,undirected
324,417,0.6842529517058152,undirected
324,1887,0.6842529517058152,undirected
324,1898,0.6842529517058152,undirected
324,902,0.6842529517058152,undirected
1887,336,0.6842529517058152,undirected
1887,12,0.6842529517058152,undirected
1887,2071,0.6842529517058152,undirected
1887,1987,0.6842529517058152,undirected
1887,1898,0.6842529517058152,undirected
1887,1600,0.6842529517058152,undirected
1887,1894,0.6842529517058152,undirected
1887,883,0.6842529517058152,undirected
1887,488,0.6842529517058152,undirected
1887,1045,0.6842529517058152,undirected
1887,2068,0.6842529517058152,undirected
1887,417,0.6842529517058152,undirected
1887,902,0.6842529517058152,undirected
1898,336,0.6842529517058152,undirected
1898,12,0.6842529517058152,undirected
1898,2071,0.6842529517058152,undirected
1898,1987,0.6842529517058152,undirected
1898,1785,0.6891788971663089,undirected
1898,205,0.6842529517058152,undirected
1898,1600,0.6842529517058152,undirected
1898,883,0.6842529517058152,undirected
1898,488,0.6842529517058152,undirected
1898,1045,0.6842529517058152,undirected
1898,2068,0.6842529517058152,undirected
1898,1894,0.6842529517058152,undirected
1898,417,0.6842529517058152,undirected
1898,377,0.6849306803240331,undirected
1898,902,0.6842529517058152,undirected
