Source,Target,Weight,Type
1701,65,0.6904186219636554,undirected
1701,903,0.683923592154932,undirected
65,1937,0.6839932694683194,undirected
65,1462,0.6876518086536718,undirected
65,139,0.6839932694683194,undirected
65,620,0.6839932694683194,undirected
65,58,0.6876518086536718,undirected
65,56,0.6841214873742503,undirected
65,798,0.6841214873742503,undirected
65,240,0.6876518086536718,undirected
65,1717,0.6865856978708929,undirected
65,658,0.6876518086536718,undirected
65,1186,0.6849306803240331,undirected
65,1459,0.6842529517058152,undirected
65,1852,0.6849306803240331,undirected
65,1200,0.6861933805534349,undirected
65,1483,0.6839932694683194,undirected
65,537,0.6842529517058152,undirected
65,883,0.683923592154932,undirected
903,836,0.7328937542836522,undirected
903,1695,0.683923592154932,undirected
903,906,0.7757791598244601,undirected
371,264,0.6897447467676687,undirected
371,2187,0.6897447467676687,undirected
371,1297,0.683923592154932,undirected
371,597,0.6842529517058152,undirected
371,1971,0.6842529517058152,undirected
371,1852,0.6849306803240331,undirected
371,893,0.683923592154932,undirected
264,806,0.6897447467676687,undirected
264,1471,0.6861933805534349,undirected
264,365,0.6861933805534349,undirected
264,1676,0.6861933805534349,undirected
264,90,0.6839932694683194,undirected
2187,78,0.6839932694683194,undirected
2187,555,0.6839932694683194,undirected
1297,912,0.684289617751993,undirected
1297,2257,0.6849895687320681,undirected
1297,573,0.683923592154932,undirected
597,1240,0.683923592154932,undirected
1971,467,0.6841214873742503,undirected
1971,413,0.683923592154932,undirected
1971,1928,0.683923592154932,undirected
1971,1913,0.683923592154932,undirected
1971,1291,0.6842529517058152,undirected
1971,849,0.683923592154932,undirected
1971,881,0.683923592154932,undirected
1971,2184,0.683923592154932,undirected
1971,1694,0.6841487412970743,undirected
1971,1921,0.683923592154932,undirected
1971,86,0.683923592154932,undirected
1971,417,0.683923592154932,undirected
1971,750,0.683923592154932,undirected
1971,45,0.683923592154932,undirected
1971,68,0.683923592154932,undirected
1971,764,0.6842529517058152,undirected
1971,1186,0.6842529517058152,undirected
1971,1369,0.6842529517058152,undirected
1971,1459,0.6842529517058152,undirected
1971,474,0.6842529517058152,undirected
1971,779,0.6897605408804344,undirected
1852,754,0.6849306803240331,undirected
1852,517,0.6849306803240331,undirected
1852,2058,0.6868613606480662,undirected
1852,336,0.6849306803240331,undirected
1852,320,0.6849306803240331,undirected
1852,1020,0.6849306803240331,undirected
1852,985,0.6849306803240331,undirected
1852,1643,0.6849306803240331,undirected
1852,1854,0.6849306803240331,undirected
1852,563,0.6849306803240331,undirected
1852,1822,0.6849306803240331,undirected
1852,1179,0.6849306803240331,undirected
1852,1836,0.6849306803240331,undirected
1852,802,0.6849306803240331,undirected
1852,965,0.6849306803240331,undirected
1852,1240,0.683923592154932,undirected
1852,63,0.6849306803240331,undirected
1852,1898,0.6849306803240331,undirected
1852,147,0.6868613606480662,undirected
1852,2084,0.6841487412970743,undirected
1852,741,0.6849306803240331,undirected
1852,514,0.6849306803240331,undirected
1852,1794,0.6868613606480662,undirected
1852,1674,0.6849306803240331,undirected
1852,1694,0.6849306803240331,undirected
1852,949,0.6849306803240331,undirected
1852,973,0.6849306803240331,undirected
1852,195,0.6849306803240331,undirected
1852,49,0.6849306803240331,undirected
1852,117,0.6849306803240331,undirected
1852,1057,0.6849306803240331,undirected
1852,1121,0.6891788971663089,undirected
1852,1949,0.683923592154932,undirected
1852,928,0.6849306803240331,undirected
1852,2022,0.6849306803240331,undirected
1852,533,0.6849306803240331,undirected
1852,1827,0.6849306803240331,undirected
1852,271,0.6849306803240331,undirected
1852,844,0.6849306803240331,undirected
1852,338,0.6849306803240331,undirected
1852,1575,0.6849306803240331,undirected
1852,1256,0.6849306803240331,undirected
1852,710,0.6849306803240331,undirected
1852,886,0.6849306803240331,undirected
1852,377,0.6849306803240331,undirected
1852,862,0.6868613606480662,undirected
1852,2103,0.6849306803240331,undirected
1852,1775,0.6849306803240331,undirected
1852,1655,0.6849306803240331,undirected
1852,1172,0.683923592154932,undirected
1852,1287,0.6849306803240331,undirected
1852,1656,0.6849306803240331,undirected
1852,745,0.6849306803240331,undirected
1852,1657,0.6849306803240331,undirected
1852,792,0.6849306803240331,undirected
1852,1964,0.6849306803240331,undirected
1852,205,0.6849306803240331,undirected
1852,655,0.6849306803240331,undirected
1852,567,0.6849306803240331,undirected
1852,930,0.6849306803240331,undirected
1852,1186,0.6887920409720993,undirected
1852,1736,0.6849306803240331,undirected
1852,604,0.6849306803240331,undirected
1852,1495,0.6849306803240331,undirected
1852,2114,0.6849306803240331,undirected
1852,399,0.6849306803240331,undirected
1852,1304,0.6849306803240331,undirected
1852,1871,0.6849306803240331,undirected
1852,1992,0.6849306803240331,undirected
1852,85,0.6849306803240331,undirected
1852,99,0.6842529517058152,undirected
1852,1479,0.6841487412970743,undirected
1852,1650,0.683923592154932,undirected
893,1498,0.683923592154932,undirected
893,965,0.683923592154932,undirected
893,820,0.6853949610567232,undirected
893,309,0.713676240557694,undirected
893,1495,0.683923592154932,undirected
893,196,0.6853949610567232,undirected
893,1442,0.6841214873742503,undirected
806,1080,0.6897447467676687,undirected
365,187,0.6839932694683194,undirected
365,1064,0.6839932694683194,undirected
365,1020,0.6839932694683194,undirected
365,1309,0.6849865389366389,undirected
365,1753,0.6839932694683194,undirected
365,1758,0.6849865389366389,undirected
365,484,0.6839932694683194,undirected
365,1904,0.6839932694683194,undirected
365,1175,0.6839932694683194,undirected
365,113,0.6839932694683194,undirected
365,831,0.6839932694683194,undirected
365,2106,0.6839932694683194,undirected
365,1337,0.6839932694683194,undirected
365,1925,0.6839932694683194,undirected
365,388,0.6859798084049582,undirected
365,1969,0.6849865389366389,undirected
365,2253,0.6839932694683194,undirected
365,491,0.6839932694683194,undirected
365,630,0.6839932694683194,undirected
365,557,0.6839932694683194,undirected
365,57,0.6839932694683194,undirected
1676,161,0.6893901016204855,undirected
1676,2199,0.6861933805534349,undirected
1676,1229,0.6861933805534349,undirected
1676,537,0.6961439483529246,undirected
90,1753,0.6839932694683194,undirected
90,2239,0.6839932694683194,undirected
90,557,0.6839932694683194,undirected
90,921,0.6839932694683194,undirected
90,1039,0.6839932694683194,undirected
90,1909,0.684289617751993,undirected
90,147,0.6839932694683194,undirected
90,2218,0.6839932694683194,undirected
90,37,0.6839932694683194,undirected
90,163,0.6839932694683194,undirected
90,1948,0.6839932694683194,undirected
90,2204,0.6839932694683194,undirected
90,108,0.6839932694683194,undirected
90,30,0.6839932694683194,undirected
90,543,0.6839932694683194,undirected
90,524,0.6849895687320681,undirected
90,1382,0.6841214873742503,undirected
1080,560,0.683923592154932,undirected
1080,1928,0.683923592154932,undirected
1080,484,0.683923592154932,undirected
754,146,0.7779509681812142,undirected
754,1913,0.6993860775783676,undirected
754,425,0.7779509681812142,undirected
754,1836,0.6842529517058152,undirected
754,910,0.6975788213569933,undirected
754,324,0.6842529517058152,undirected
754,1887,0.6842529517058152,undirected
754,1898,0.6842529517058152,undirected
754,362,0.6842529517058152,undirected
146,425,0.8729019363624284,undirected
146,888,0.683923592154932,undirected
146,2071,0.683923592154932,undirected
146,1657,0.683923592154932,undirected
146,1266,0.683923592154932,undirected
1913,517,0.6842529517058152,undirected
1913,76,0.683923592154932,undirected
1913,1196,0.683923592154932,undirected
1913,191,0.6839932694683194,undirected
1913,369,0.683923592154932,undirected
1913,441,0.683923592154932,undirected
1913,319,0.683923592154932,undirected
1913,1168,0.683923592154932,undirected
1913,818,0.6842529517058152,undirected
